date,T=0.5,T=0.75,T=1.0,T=1.25,T=1.5,T=0.5+agree,T=0.75+agree,T=1.0+agree,T=1.25+agree,T=1.5+agree,ENSEMBLE
2016-11-04,-0.008532208416137183,-0.008197567724617912,-0.006083925361708529,-0.0087098173177771,-0.01061078685457773,-0.008318896907761752,-0.00819756772461793,-0.006083925361708534,-0.0087098173177771,-0.01061078685457773,-0.012705947488448898
2016-11-11,0.009949723264651314,0.008453219074301714,0.0023933267303363984,-0.0022235716265269208,-0.00268388784720865,0.009706511954040863,0.008453219074301731,0.0023933267303364,-0.0022235716265269208,-0.00268388784720865,0.004601335595481601
2016-11-18,0.0003509710205700131,0.0004081895188976474,-0.0007726609305837202,-0.0010405072794643629,0.0,0.0003427647377295551,0.00040818951889764815,-0.0007726609305837209,-0.0010405072794643629,0.0,-0.00030781178598354215
2016-11-25,-0.003847407094182559,-0.00327266060691727,-0.004277099287472297,0.0,0.0,-0.003753483216164527,-0.0032726606069172774,-0.004277099287472301,0.0,0.0,-0.0033746186712563155
2016-12-02,0.011471666711635622,0.011811579956444546,0.00506967511161592,0.0,0.0,0.01119095425090148,0.01181157995644457,0.005069675111615924,0.0,0.0,0.008367985634288812
2016-12-09,0.004744836866472029,0.009310971447068762,0.009150820099200185,0.008574438534974338,0.0,0.004633681886488133,0.00931097144706878,0.009150820099200195,0.008574438534974338,0.0,0.009378282697468225
2016-12-16,-0.005161554956701533,-0.0069228148841025666,-0.007069894858892259,-0.0006226746456867,0.0,-0.0050382429370343035,-0.0010682780669396693,-0.0006655294881807728,-0.0006226746456867,0.0,-0.0040159643033190395
2016-12-23,-0.004642264349019296,-0.004662861488447044,-0.0013955827225021343,-0.0013098230453788909,-0.0015014013180096705,-0.004529274724951646,-0.006456608348096319,-0.0020805694741522444,-0.0018840034248293763,-0.0015014013180096705,-0.004422922070097492
2016-12-30,-0.005178871342310106,-0.006603210705149389,-0.005554480428122323,-0.003352011502681147,-0.0051290084020590414,-0.00504793486988641,-0.008539688605170116,-0.006712525043883056,-0.004105624577723393,-0.0051290084020590414,-0.008258688345331267
2017-01-06,-0.0015764378405065107,-0.0015670962424656082,-0.0015063689134520923,0.0019556149849972535,-0.00297452516222551,-0.001537162269105782,-0.007077896751871124,-0.006855551894308968,-0.0024346196546141535,-0.00297452516222551,-0.003935696099119037
2017-01-13,-0.0036495580839929886,-0.002699883416211574,-0.002637017669708649,-0.00245557195511952,-0.002584817949020809,-0.0035612139929999125,-0.002310101453502757,-0.0022785956118308204,-0.0021186653708050616,-0.002584817949020809,-0.003975512155705316
2017-01-20,0.0007775057063070039,0.00040631113374814957,0.00039653883961839075,0.00036926314145214816,0.00034108153116866317,0.0007619979136030737,0.0004018514013379977,0.0003010779971007439,0.00027998646005363367,0.00034108153116866317,0.0006446187046285052
2017-01-27,-0.002715826912419642,-0.0029445731254162492,-0.0063663209062943425,-0.010376584832496163,-0.011856343639482361,-0.00266263668953085,-0.002912411077879867,-0.01112772471358484,-0.010348145800579415,-0.011856343639482361,-0.010776758741745484
2017-02-03,0.007873163698815942,0.008500164543457759,0.008254629726382584,0.007992572935418793,0.010304184523673772,0.007716684486267647,0.008409009913596565,0.00854986817815327,0.007976317799500648,0.010304184523673772,0.01234757989257005
2017-02-10,0.001890739663159387,0.0018511404476124532,0.0018625482880189246,0.0017034530827010276,0.002040266119313627,0.0018535718955234517,0.001831170310495516,0.0018318156471687776,0.0016999922955576968,0.002324420364526215,0.002671819993326016
2017-02-17,0.005999627840222322,0.004972696245036066,0.00481343480043284,0.0010251297439000156,0.0012278245805895293,0.005879326847326729,0.0049189393792463095,0.0011027034216228217,0.0010230369082492394,0.0016006046575315939,0.004607861560723428
2017-02-24,-0.005511907829055286,-0.005543827705083909,-0.004728847217249712,0.0008220750035899298,0.0009865037173178246,-0.005430753100794815,-0.005479867741795761,0.0009038413224136027,0.0008205543568868105,0.0009862145365648269,-0.0031761534638707813
2017-03-03,0.0032910965534035928,0.00033277987523141464,0.0008422780098704827,0.0,0.0,0.003291096553403598,0.0003287479959112801,0.0,0.0,0.0,0.0012099485396050691
2017-03-10,-0.005229752326955361,-0.005323161698540937,0.0,0.0,0.0,-0.00522975232695537,-0.005258742378827251,0.0,0.0,0.0,-0.0031477120762377657
2017-03-17,-0.005905069775989228,-0.0064461286880838145,-0.006320193064511686,0.0,0.0,-0.005905069775989239,-0.00636497490639636,-0.006228804788165321,0.0,0.0,-0.0056863314702973
2017-03-24,-0.005305607567957085,-0.00600153388177727,-0.0056762204051544266,-0.0041689013555305555,0.0,-0.005305607567957097,-0.005924658764716224,-0.005592785275566338,-0.004156547369598331,0.0,-0.006422444586771419
2017-03-31,0.010174585762095914,0.007377620395370377,0.005870139992418049,0.005616411298612538,0.0,0.010174585762095933,0.0072861209881879664,0.0057863289646565026,0.005598789577094663,0.0,0.008747921115290477
2017-04-07,-0.0002279731911109007,-0.001846486574176095,-0.0018689941366214792,-0.003785055108819753,0.0,-0.00022797319111090113,-0.0018237008219877352,-0.0018423562651960453,-0.003772157268536806,0.0,-0.0022923356076589413
2017-04-14,0.0013970863886256736,0.0019701803907632336,-0.003063857761391249,-0.000626298658970275,-0.000712168082938332,0.001397086388625676,0.0019457768217042135,-0.003019929275582077,-0.0006242006322693091,-0.0007118255109492316,-0.00030488403708662756
2017-04-21,0.004743697348178914,0.005327248539764644,0.00602371432901706,3.277156245799656e-05,3.726938728209336e-05,0.004743697348178922,0.005261123411469207,0.005938374074094397,3.266363231324233e-05,3.725139311792659e-05,0.004790027688722016
2017-04-28,-0.0055579484644264435,-0.006180171951403187,-0.010660116135498212,-0.005740182612131156,0.0004129230408879401,-0.005557948464426453,-0.006101840597893914,-0.010508070258927416,-0.0057206321026611025,0.0004127308248960695,-0.008198152006084727
2017-05-05,-0.0027179954599431543,-0.0020833499382685167,-0.0018729473024826878,-0.0026443649502166564,0.0,-0.0027179954599431586,-0.0020574204560550396,-0.001848103256679621,-0.002636660856510938,0.0,-0.002728601956547766
2017-05-12,0.002332037133774855,0.0033891930502744604,0.006396828561825084,-0.0002823713848372071,0.0,0.0023320371337748587,0.003347410329934133,0.00631230251142387,-0.0002816638939853997,0.0,0.0034593392139733595
2017-05-19,-0.001649964216689046,-0.002081057002599613,0.0,0.0,0.0,-0.001649964216689049,-0.002053042397698179,0.0,0.0,0.0,-0.0011316544357580205
2017-05-26,0.0006244285930567415,0.0005294983149095051,0.0,0.0,0.0,0.0006244285930567427,0.0005223653384431693,0.0,0.0,0.0,0.0003500849204239645
2017-06-02,-0.0010455934793992343,0.00025554569909569955,0.0,0.0,0.0,-0.0010455934793992363,0.0002521084613566218,0.0,0.0,0.0,-0.0002441452297709904
2017-06-09,-0.002066649124804046,-0.0021602364091934073,0.0012722500819746067,0.0,0.0,-0.0020666491248040493,-0.0021312703772778017,0.0012507971163812645,0.0,0.0,-0.0009170626759023781
2017-06-16,-0.0023564995356330164,-0.0033215214281998324,-0.0008437581268537249,-0.00075148446346285,-0.000791719421309581,-0.002356499535633021,-0.0032764331430110466,-0.000829284436810349,-0.0007490508398804871,-0.0007909979786668844,-0.002504355729700056
2017-06-23,-0.0010089467414694415,-0.0011917985891757355,-0.001971392659085868,-0.0020578352573525525,-0.0024595058011602847,-0.0010089467414694435,-0.0011754204411526434,-0.0019368057336779563,-0.0020507629398191698,-0.0024573126084963385,-0.0027025264813409773
2017-06-30,-0.005293535328932722,-0.005109110149797205,-0.0014058385314652006,-0.004821774259781213,-0.006219475704758475,-0.005293535328932734,-0.005021147824695461,-0.0013749759863338562,-0.004809943894915852,-0.006208681991784541,-0.007677794463073883
2017-07-07,-0.011979017567901406,-0.005071641048947136,-0.012215044283757165,-0.012719230230919037,0.011890654386760855,-0.011979017567901436,-0.0049862109490527474,-0.011948113255848625,-0.012689338954666625,0.011869968787581014,-0.009975063622208171
2017-07-14,-0.00993992469760528,-0.008624222964070411,-0.008626784408002356,-0.011468754832139234,0.0,-0.009939924697605304,-0.008478054082312066,-0.008451837062886769,-0.011455078542516246,0.0,-0.01266041949460853
2017-07-21,-0.0001172116265344802,0.0016643165235020474,0.0016687156244911026,0.002209812316827213,0.0,-0.00011721162653448047,0.0016367372035540327,0.0016355213665093856,0.00221017660117393,0.0,0.0017360885843424483
2017-07-28,0.0005095527272346205,0.0005568637285576189,-0.0013612212896339966,-0.0009445148112277084,-0.001213784501672365,0.0005095527272346217,0.0005473559781204136,-0.0013333658193748514,-0.000943871047827158,-0.001211754677821994,-0.0007864093987397769
2017-08-04,0.011393750236120563,0.004543986329087235,0.003854185808351276,0.003194835267105625,0.004107173737836782,0.011393750236120591,0.004466221941956413,0.0037755875769381725,0.0031931051223000003,0.004100358723204589,0.008697155098710822
2017-08-11,0.00261130496266646,0.0028924320659607424,0.003547019052684748,0.0,0.0,0.0031856954287062425,0.003468061609673614,0.003474748789026391,0.0,0.0,0.003032879733606926
2017-08-18,0.0009139075764873436,0.0012030840889833434,0.0012399380578330668,0.006133057058121313,0.0,0.0013084014854723525,0.0012029164555462607,0.0012138729458703657,0.006126515583281454,0.0,0.003067325462645589
2017-08-25,-0.0003382666152788175,-0.0003738995900823849,-0.00017851820892517088,-0.00016731915768931812,0.0,-0.00015482625282036347,-0.0001681244638659263,-0.00017470402941676227,-0.00016708031426921596,0.0,-0.0002727759362613924
2017-09-01,0.013118560891046991,0.017333055381628226,0.02054667876486435,0.008107308562823884,0.0,0.003221885972161644,0.006384994735351668,0.0079314198151615,0.008099137091306281,0.0,0.013551015737616825
2017-09-08,-0.001517890301446879,-0.001644121447529514,-0.004504081925156752,0.0,0.0,-0.0015652588798073927,-0.0016943320877335414,0.0,0.0,0.0,-0.001706237428255175
2017-09-15,-0.001320765069959,-0.001533822336910556,-0.001662710699185941,0.0,0.0,-0.0015373963113333128,-0.0018286660245748615,0.0,0.0,0.0,-0.0014059667911863844
2017-09-22,-0.00668635517084969,-0.01193794217068741,-0.009293314203771566,0.0,0.0,-0.006960897681992394,-0.012412412448138893,0.0,0.0,0.0,-0.008466284036489866
2017-09-29,-0.0054290203131079325,-0.008208659006096556,-0.003904926047392965,0.0,0.0,-0.0056623346421276425,-0.00854809473791544,0.0,0.0,0.0,-0.005700169558187185
2017-10-06,0.008518645394627652,0.005094003736331415,0.005251467844160568,0.0,0.0,0.00889193413617391,0.0053075283302746554,0.0,0.0,0.0,0.005918105759364393
2017-10-13,-0.006968277203962887,-0.007274416939652675,-0.003559657578478559,0.0,0.0,-0.007265616698320003,-0.00756884649817818,0.0,0.0,0.0,-0.0058577658288130495
2017-10-20,0.004779688292093073,0.005395838898543147,0.0039971525315861765,0.00500180062681277,0.0,0.0054701896102131034,0.00561736967250889,0.004400353437287957,0.0063090634248033975,0.0,0.007321188588706653
2017-10-27,0.004190895203983166,0.004642437138113472,0.00478536015380157,0.005947240074454182,0.0,0.004715316981003351,0.004832107227741466,0.005269926797340903,0.006260274918197746,0.0,0.007201457607992635
2017-11-03,-0.0054959096792726,-0.006279424965833752,-0.00646910233322859,-0.00801334438573177,-0.007591841341795762,-0.005716854333237161,-0.006528360082221458,-0.00711556209456058,-0.0076866376353515,-0.006159039943930984,-0.011731697510690184
2017-11-10,0.0025893311548459076,0.0028806621875883515,0.0029430199689321336,-0.004541804941137991,-0.006825952440360417,0.002697103651718816,0.0029972812223859517,0.0032434326912495716,-0.003907889051646723,-0.005479083772957769,-0.0006047960813582534
2017-11-17,-0.002681011806187749,-0.005260633486934644,0.0,0.0,0.0,-0.00280614614805903,-0.005494597903341057,0.0,0.0,0.0,-0.002909701038753513
2017-11-24,0.001002930049142332,0.0,0.0,0.0,0.0,0.0010499280858640172,0.0,0.0,0.0,0.0,0.0003674370180392917
2017-12-01,-0.0019317255820822685,-0.004632382685665944,0.0,0.0,0.0,-0.002022190979036135,-0.004838786759155083,0.0,0.0,0.0,-0.002407539308302202
2017-12-08,-0.00028076519737373155,-0.0002810596524462974,-0.004850024278511144,-0.005013125398647991,-0.008341460942609149,-0.0002964759274684148,-0.0002964529399475593,-0.005373566731123826,-0.004977395205209435,-0.008341460942609149,-0.0069947835903021146
2017-12-15,5.5014758743103217e-05,-0.006315829771412623,-0.013896009226255598,-0.018102814374113155,-0.020573395891892745,5.8235721000560146e-05,-0.006719820217920961,-0.015569996859425617,-0.017985965035807544,-0.020573395891892745,-0.022604783276608486
2017-12-22,-0.007387381295445098,-0.006249534578675763,-0.010305329505169849,-0.011397401003869219,-0.01479382416300101,-0.007824737497030897,-0.006515314290749339,-0.011201623579926163,-0.011343915862624687,-0.014836835729070746,-0.017755068189105418
2017-12-29,-0.008260713387890571,-0.002743751140852437,-0.0024757603062675894,-0.003076126276759799,-0.010231777301132347,-0.008750081988728807,-0.002888372472164791,-0.002687199163650769,-0.0030667416351830854,-0.010255814623577792,-0.009048577978255251
2018-01-05,-0.02099080508326533,-0.015192201309330623,-0.01361183201255995,-0.01680278442820954,0.0005328694181489061,-0.022234041442990675,-0.016264583347895628,-0.01491214161764639,-0.016818137314374947,0.0005341476039219093,-0.022576689982704887
2018-01-12,0.005453064479388689,0.0025347336266101335,6.856004829902101e-05,8.393770632775645e-05,0.009423209611715123,0.005735430465088156,0.002771408890041896,7.633603780268573e-05,8.369056031018424e-05,0.009448258481497638,0.005482535990048073
2018-01-19,0.018920177454173157,0.015831102005530354,-0.002258076832644248,-0.0027261848557828534,-0.003563183683786064,0.01987315393846617,0.017279357394223593,-0.0025132644461841264,-0.0027162533364961067,-0.0035740582707839085,0.008300675720429564
2018-01-26,0.012063723722109876,0.014858699939085935,0.016545139647258646,0.01842258065940537,0.024030496253610565,0.008371294239074326,0.016035788258053647,0.018414144406100674,0.018351017252609278,0.024100331869914685,0.025562770509729348
2018-02-02,0.004745002016971771,-3.345121698416256e-05,-3.195759086688467e-05,-3.716467460397773e-05,-4.899467111205009e-05,0.005014598156204825,-3.578663780043983e-05,-3.683282485611455e-05,-3.7049668034414506e-05,-4.9220817569838814e-05,0.0012598667966733598
2018-02-09,-0.01354360617714667,-0.0224183806546806,-0.017287822584988115,-0.02283493056358808,-0.030289772730351223,-0.014352735609932003,-0.02415480412148057,-0.02025742834091937,-0.02274552503369247,-0.030289772730351223,-0.030005437349121283
2018-02-16,0.006389645955541991,0.011635179419390254,0.01148356949609164,0.01470216324010972,0.01895088906528317,0.011372535019775035,0.012411611437500025,0.01321544683190794,0.014645884334974674,0.019027656973039448,0.015964038987416215
2018-02-23,-0.002348062325912889,-0.002482061750382069,0.004000996762283927,0.004969324028058278,0.006261837916918345,0.004354955378080576,0.00471289908548007,0.004513140554835094,0.004953186892086535,0.006292976113279464,0.003987488799436947
2018-03-02,0.00577014395308847,0.0016944992466779512,0.0,0.0,0.0,0.004625624134804928,0.0,0.0,0.0,0.0,0.0013619825223449092
2018-03-09,-0.0056804102329132845,-0.004369804854899393,-0.004293805942232272,-0.005289325466771878,-0.006653818610550458,-0.006774826235242492,-0.004625663308230277,-0.004810834323622411,-0.00527269786631162,-0.006686899436335579,-0.006132368394995646
2018-03-16,-0.01731536111131776,-0.01840780999085871,-0.011956463314905748,-0.014719236608976581,-0.018429102256174452,-0.017932823165399264,-0.019494581094246847,-0.013386418846486985,-0.014671768475623388,-0.018517101897667247,-0.01846977100619428
2018-03-23,0.018898282927930662,0.01812399089849128,0.01765087616379729,0.024010831479332348,0.029292202272242072,0.019515361057979158,0.01909408289805477,0.01968811055324007,0.023932252230974862,0.02940737688556161,0.023271633720808083
2018-03-30,4.517492300214773e-05,4.8070274037309174e-05,-0.004361325313747098,-0.00805029734663582,-0.010540777304167892,-0.0041606472641819185,-0.004505338353916984,-0.004805433164553732,-0.008032771882371195,-0.010575033524964925,-0.005238334136870874
2018-04-06,-0.003612311686493709,-0.0038045549752135865,-0.0016698368937599795,-0.0009811781486086194,-0.001729856621105579,-0.0016198989204772403,-0.0017367393563275729,-0.0018425203679865868,-0.0009787581820968872,-0.0017349903910507728,-0.00188680189907535
2018-04-13,-0.002326565952449205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022267991565036175
2018-04-20,-0.005068916891945976,-0.004049439420118673,0.0,0.0,0.0,-0.010545324670339754,-0.00368878815049576,0.0,0.0,0.0,-0.0022351238480320676
2018-04-27,-0.010473326276289698,-0.013358545567408883,-0.006410563666509749,0.0,0.0,-0.01277213415928694,-0.01402054871121568,-0.007095883114342837,0.0,0.0,-0.0061560619757470795
2018-05-04,-0.0026875503168951867,-0.002823800496035697,-0.0003017738798458525,0.0,0.0,-0.003207749845970057,-0.0035125257770449113,-0.0003360345047551803,0.0,0.0,-0.0012333177109485718
2018-05-11,-0.005826214442675797,-0.0061178178272206256,0.0,0.0,0.0,-0.006943039078556412,-0.0075979828006115845,0.0,0.0,0.0,-0.002538441795316108
2018-05-18,-0.0018467409353189771,0.000626642174803141,0.0,0.0,0.0,-0.0020143521191922807,0.0006547724321414791,0.0,0.0,0.0,-0.00024767526277155136
2018-05-25,-0.009334842722861445,-0.009835621367562667,-0.010609765584581841,0.0,0.0,-0.009363053471168085,-0.01027464845440521,-0.011859372143855752,0.0,0.0,-0.005882586704000254
2018-06-01,0.004880870272343303,0.004837778047607284,0.006338500385152222,0.0,0.0,0.004899825328601579,0.00505088725659462,0.007049988197546563,0.0,0.0,0.0031601113861550456
2018-06-08,-0.01905741482261788,-0.020046297016407408,-0.021455115569666613,-0.0241929557905366,0.0,-0.01911961523395222,-0.02090959057227124,-0.023810717321385972,-0.02413861542331663,0.0,-0.016453159930666365
2018-06-15,-0.009232346645387942,-0.009102955008959135,-0.009641261689046884,-0.008716135487293141,-0.010763099296441418,-0.011637414563974144,-0.00945358856698232,-0.010518932947431777,-0.008697160977682781,-0.010794824887081705,-0.008975791739951642
2018-06-22,-0.0002022668795325615,0.0015693486936185189,0.0016574040493440424,0.0017569929396329571,0.0021487441287482505,-0.00020155368273687082,0.0016290011829218419,0.0018029968336866718,0.0017530472252052618,0.0021545241277791554,0.0012665648227171299
2018-06-29,0.003009549929115,0.0031522018277422266,0.0,0.0,0.0,0.0029986932057426197,0.0032709661336391064,0.0,0.0,0.0,0.0011175225144367336
2018-07-06,-0.002743977533594334,-0.0025388149815186584,0.0,0.0,0.0,-0.0027319374916616613,-0.002632726283613825,0.0,0.0,0.0,-0.0009573935096860986
2018-07-13,0.0025968312763929207,0.004282845238080476,0.004440141374582213,0.004356514432637707,0.0,0.002582878669850321,0.0044412896057810895,0.004848038966987994,0.004347630735775435,0.0,0.002877850574935774
2018-07-20,0.005870850495669336,0.0036495380963721294,0.0037382149945378975,0.0034836835837682924,0.003734384948519878,0.005831282610260755,0.0037822164388858705,0.004086524046050732,0.003477192534960013,0.0037450509185599653,0.0037486030069707023
2018-07-27,9.26083500367849e-05,0.0015565613967280084,0.0015495655006197997,0.004606314069779419,0.0037397952970094337,9.193726676231334e-05,0.0016125341982662653,0.0016930594561866995,0.004597852722363546,0.0037505985246341815,0.002100905598328887
2018-08-03,0.00038171981102553296,0.0009763554099511292,0.0008651867709524005,-0.0007559828887757766,-0.0006572320619842704,0.00037896744017873446,0.0010113282804028805,0.0009452083159679398,-0.0007546733644885603,-0.0006591629577549446,0.00015591481752396167
2018-08-10,-0.006477577149008305,-0.005255048412019321,-0.0032255770553133215,-0.003632659300052456,-0.00440462396395167,-0.00643552477760043,-0.005445839459273627,-0.0035257172558675457,-0.0036261131695317157,-0.004417377881355699,-0.004210181298084392
2018-08-17,0.0016576329995270345,0.001667108943616764,1.2851256578325275e-06,1.4415174191037379e-06,1.7458912130101672e-06,0.0016499613478920905,0.0017300519304956571,1.4049860707895969e-06,1.4388480851883504e-06,1.7508064989249495e-06,0.0006083889516963529
2018-08-24,-0.01108567519582427,-0.011149748157079217,-0.012993448086804003,-0.002724678525539834,0.0,-0.011037279839020508,-0.011569830435855523,-0.0142066168677709,-0.0027192857588245823,0.0,-0.00702934513679095
2018-08-31,-0.006962268087956284,-0.00521866803039682,-0.003499079959897029,0.0,0.0,-0.006941943681363306,-0.005411857810610525,-0.003803858713840412,0.0,0.0,-0.0028694239283677658
2018-09-07,0.006570728584309534,0.0037027011574005987,0.005435629002085277,0.0,0.0,0.0063463008836264845,0.00367929070817138,0.005534844499434533,0.0,0.0,0.00286514931900166
2018-09-14,0.004403680548316124,0.005888723461869209,0.006498290593216519,0.0071441751750568015,0.0,0.007480320263229102,0.005852201150899263,0.0066118097735504535,0.007128387021841423,0.0,0.0046559107155156295
2018-09-21,0.00550330890617126,0.003986435694452339,0.002985500922053597,0.003280761933383581,0.003926036896181994,0.005919773621953229,0.003962419565389614,0.0030394680756144496,0.003274058810060756,0.00393709013322095,0.0036076950742340783
2018-09-28,-0.0024855958922934307,-0.008163324448019942,-0.007459780881085223,-0.008117141118190375,-0.02021071080605086,-0.0023765902337193716,-0.008114510215109174,-0.007520878378287003,-0.008101078705642984,-0.020268284982245754,-0.008385446466099374
2018-10-05,0.0005419990608783606,0.0036758470871025416,0.0034876842353830273,0.003788632873654875,0.004262636495750585,0.0018257552351410246,0.0036539677072704767,0.0035132812185318346,0.0037808206794250937,0.0042720732876555,0.0029346549021696073
2018-10-12,0.0024997015172981145,0.0039620522726458674,0.004414545664760576,0.003761508432237311,0.00422866345911127,0.0023840123615450786,0.0039383935213886225,0.004416367659076416,0.0037540364519644217,0.00423816885210239,0.003363747078816814
2018-10-19,-0.01212837446299741,-0.021934747462541815,-0.01631421192428498,-0.01759379655919783,-0.019763649677037115,-0.01156502246640026,-0.021806192083947303,-0.016314211924285,-0.01756014263928178,-0.01980874518706941,-0.015580520116340783
2018-10-26,0.010288410448440366,0.006521405867109951,0.01380038500514847,0.008428365322609448,0.008333944827333923,0.0064387653546870574,0.006486861361115637,0.013800385005148486,0.008428955258584031,0.008348630045753971,0.007821789163668911
2018-11-02,0.0064238863413587505,0.006903054376751128,0.009380762938683996,-0.006048428925366925,0.0,0.002034472159221687,0.0020487819190532328,0.00010184963622335043,-0.006052509119926421,0.0,0.0012575256530312727
2018-11-09,0.010715206202958853,0.011827406906482063,0.025716251388875535,0.006433168679903672,0.0,0.007844508711649812,0.007899130211447346,0.016021094867848147,0.006435108180391171,0.0,0.007917811599368276
2018-11-16,0.00013823789514312953,0.0001345847646596709,0.0011291127458862113,-0.007530534532158654,0.0,-0.0016819188231367475,-0.001692659680198294,-0.0016393597407172796,-0.007530534532158651,0.0,-0.0015657688420521346
2018-11-23,0.004802558063404512,0.003516678249654446,0.007787772485170076,0.003530471233799045,0.0,0.005414069814168059,0.0041261519091662585,0.0006081995055260662,0.0035304712337990434,0.0,0.002793542361306892
2018-11-30,-0.0047757062822119485,-0.00466275951247161,-0.007708452371520929,0.0,0.0,-0.004718577007893191,-0.005407393692209017,-0.001835602162741039,0.0,0.0,-0.002434149578307177
2018-12-07,0.0017958910442537736,-0.0009432176920473269,-0.0067091651415661525,0.0,0.0,0.0017751052588707555,-0.0010946685784897086,-0.0036340863001944057,0.0,0.0,-0.0007364381911640266
2018-12-14,0.0001970732100740439,0.001811724514136729,0.003100111700901032,0.0,0.0,0.0001947616137242685,0.00184966669109382,0.0023509739604814267,0.0,0.0,0.0007952104540274088
2018-12-21,0.000783439635959122,0.0025486228479594153,0.008728797359943275,0.0,0.0,0.0007742395041579052,0.0026008812526592097,0.005552957121663249,0.0,0.0,0.0017855918444132529
2018-12-28,0.00950101168972591,0.006644292073877826,0.0,0.0,0.0,0.009383753880222756,0.006777084058823552,0.0,0.0,0.0,0.00278105466431916
2019-01-04,0.0018483664820260805,-0.001012521566415389,0.0,0.0,0.0,0.0018237296253187847,-0.0010316766348181978,0.0,0.0,0.0,0.0001403154237327868
2019-01-11,0.0037473100604990765,0.0037801509311950164,0.003724806101544378,0.0,0.0,0.0036878901925223515,0.0038514936552994307,0.004277429149409738,0.0,0.0,0.002042728650194153
2019-01-18,-0.0013734136135957714,-0.003772216491753476,-0.0037185092655060187,-0.005648838696249505,0.0,-0.0013516491975441173,-0.003842362722517633,-0.0042634730212256665,-0.005648838696249502,0.0,-0.002626154665266269
2019-01-25,0.0005439018145496227,0.0005732552350407718,0.0005521782317090407,0.0008755788668735276,0.0,0.000535403178236065,0.0005850137264785627,0.000632891575991077,0.0008755788668735271,0.0,0.00046075296403171365
2019-02-01,-0.000590854055914384,0.0015914106708725727,0.0015353249510747854,0.002760747070978423,0.0,-0.0005748575032148862,0.0016269746181194473,0.001778962564968869,0.0027607470709784215,0.0,0.0010228934583988325
2019-02-08,0.0025250762284771636,0.0008962353610101032,0.0,0.0,0.0,0.0024569966886121624,0.0009161000679456389,0.0,0.0,0.0,0.0006382273495503877
2019-02-15,0.001279012881335151,-0.0009445149288493477,0.0,0.0,0.0,0.0012415834033785878,-0.0009661667365548771,0.0,0.0,0.0,6.258781031122479e-05
2019-02-22,-0.0009858105335803504,-0.0009535786929250114,0.0,0.0,0.0,-0.0009692789062798447,-0.0009772456871851632,0.0,0.0,0.0,-0.0004162625082336156
2019-03-01,0.003411783743848658,0.00106754267190687,-0.0063617785200255125,0.0,0.0,0.0033662181424995797,0.0010987983650017077,-0.007499174709654529,0.0,0.0,-0.0005288095260578744
2019-03-08,0.003476554615130439,0.003351896852572656,0.004445318681449789,0.0019947028748734143,0.0,0.003422237476229787,0.0034466421196692556,0.00523145977754112,0.001994702874873413,0.0,0.0029455840388813758
2019-03-15,0.0019817347078619407,0.001904414876440148,0.0017900819297987523,0.0026982629118777073,0.0,0.0019511059958248205,0.0019564058988080306,0.00210138999445166,0.002698262911877706,0.0,0.0018439644882609536
2019-03-22,-0.0014118625833876117,-0.0002646483889940676,-0.00029403374932459225,-0.0004226574071019171,0.0,-0.0013840622020505826,-0.00027194592253174435,-0.000346677402730129,-0.00042265740710191685,0.0,-0.000554890426292933
2019-03-29,-0.00406877000248147,-0.003814738297719416,-0.0034357079346632718,-0.0008242737410401462,0.0,-0.003989230134644794,-0.0039432967136140236,-0.004138820510458109,-0.0008242737410401455,0.0,-0.0033767051747151102
2019-04-05,-0.00016457056748072087,0.0030431344893771324,0.0027478380606364987,0.00018642175344856107,0.0,0.003190734463048088,0.003153732357703111,0.0033108176099899433,0.0001864217534485609,0.0,0.0021272079239369117
2019-04-12,-0.0010315712700175777,-0.0013025664747795148,-0.0011207966873374216,0.000715148125528004,0.0,-0.001130312044535342,-0.0013466108535969351,-0.001348343356806543,0.0007151481255280033,0.0,-0.0007941981542428574
2019-04-19,0.029715634561414045,0.023340400669337076,0.016691954498134962,0.026640411690167197,0.03606741585137361,0.029051354369540223,0.024133306395421716,0.02008396657452774,0.026640411690167176,0.03606741585137363,0.03644403135419561
2019-04-26,0.009331758554517441,0.008356482232973292,0.005425169466443213,0.00800344594476223,0.009601614439335023,0.009278016257603612,0.008558768090503915,0.006363102193539928,0.008003445944762223,0.009601614439335026,0.009005641969718372
2019-05-03,0.012877585463875274,0.013518202694575168,0.013323692016949079,0.019356536840255595,0.02118174655194591,0.01290586127402901,0.013824686786909702,0.015598368869152546,0.019356536840255584,0.02118174655194592,0.0177096567685179
2019-05-10,0.010153562989703211,0.008463854265546618,0.008098584545724789,0.011316869994857613,0.013550686820005936,0.010172061344702348,0.008634532010688886,0.00934898425946262,0.011316869994857608,0.013550686820005943,0.010737399146808907
2019-05-17,-0.00121360095292313,0.002840846636273493,-0.0042853676179312175,-0.0059090406589321935,-0.0070094853597607466,-0.0012182796844367474,0.002901637530342113,-0.004921643456443387,-0.00590904065893219,-0.00700948535976075,-0.0032016641491332026
2019-05-24,0.005142726719154979,0.005343937553274481,0.002138750174534129,0.003403110293824414,0.004022497707995353,0.005163397176079302,0.005456942886617265,0.002454436483987231,0.003403110293824412,0.004022497707995356,0.004078472089903182
