date,carry_vol,ca_yoy,esi_chg,rr_sent,vrp_pos,vrp_neg,rrterm_pos,rrterm_neg,mom,pi_pos,pi_flow,boll,value_slow
2017-09-22,-0.00010399442687600421,-0.022002307074783636,-0.008097105383006419,-0.004306048199626976,0.005186668232443968,-0.005186668232443968,-0.00481596035108417,0.00481596035108417,0.0009843973225218555,-0.002812632788997131,-0.0014396801439483721,-0.007368853612046541,0.0009989652442474995
2017-09-29,-0.0013786757134145664,-0.0103975853525637,-0.007986342804726222,-0.003953437217582078,0.00994997344230928,-0.00994997344230928,0.002710577687598702,-0.002710577687598702,0.001743901594309605,-0.00205002802349141,-0.001522297301016257,0.00855832647360037,-0.005051694160689997
2017-10-06,-0.006826446015341984,0.018712505424346337,0.0149393309923588,0.006157083694091539,0.006565180581116274,-0.006565180581116274,0.00204528623680287,-0.00204528623680287,0.011164086446994816,-0.0019963772758609154,-0.0031678607436794117,-0.011034520235749795,-0.011627769254403605
2017-10-13,0.0016727794920717847,-0.0106016493758815,-0.0032426005527505524,-0.004664085998575256,0.001359791457882689,-0.001359791457882689,0.0005558071194906295,-0.0005558071194906295,0.0010954455404198497,0.00440362594370037,0.0042538219948151995,0.011024280417590505,-0.002241650962270088
2017-10-20,-0.0008803159241862799,-0.0052953477510655515,0.0054738960581103635,-0.006487719536139264,0.0018970387873026183,-0.0018970387873026183,0.004193449826361923,-0.004193449826361923,0.0005144650116204101,0.006844138872271857,0.006990340472067628,0.006834696262891884,-0.0010543703602854497
2017-10-27,0.0028235923410844274,0.011273444539252003,0.004017949526943451,-0.0049375832426687884,0.010336162367261474,-0.010336162367261474,0.008299318226737741,-0.008299318226737741,-0.009369841846510086,-0.004553332744322023,-0.00475279620009967,-0.004054683698286256,0.008580493648797337
2017-11-03,-0.001166045775068141,0.0016256004444528975,-0.002580787771155518,0.004262476248728587,-0.003914517836535828,0.003914517836535828,-0.004208067643742909,0.004208067643742909,-0.000830500033086738,-0.0005418410917408235,-0.0005130059057813109,-0.004149533862587072,0.0005507653315918181
2017-11-10,-0.005283444075761157,0.014001896146729928,0.009718061391423815,0.001400187437244338,0.013870482770514996,-0.013870482770514996,0.002693072960384887,-0.002693072960384887,0.014325402915380267,-0.005170448678119881,-0.007266758049235818,-0.0024247417477881723,0.0006529269545565345
2017-11-17,-0.007193053528021866,0.009692587546831884,0.008761002431585986,0.0072793114666072686,0.003489912027122386,-0.003489912027122386,-0.0024420320559498197,0.0024420320559498197,0.0053456323714859534,-0.003249459606973507,-0.0036962325468625525,-0.004856732714188441,0.0013500858058505085
2017-11-24,-0.001924528591934125,0.0008962414482423061,-0.0013262631528057828,-0.0019435407147718338,0.00031555489446144676,-0.00031555489446144676,-0.0011460230677526647,0.0011460230677526647,0.001474902797451869,0.0008878910789784359,0.0004563446278303074,0.005521993914325494,0.008618904411769043
2017-12-01,0.0025659714965438423,-0.005443450503524339,0.004357923604160384,-0.002608553544841431,0.0038590841714967092,-0.0038590841714967092,0.0023541884159329145,-0.0023541884159329145,-0.0047806571251150735,-0.0025824705886378194,-0.0022495563979965595,0.002458988170864699,-0.003653448194575042
2017-12-08,-0.006980741046438214,0.0033959822253210167,-0.0033953262058220896,0.0038362751050142513,-0.0050123544840639765,0.0050123544840639765,-0.0066423756537435505,0.0066423756537435505,0.005378529877821563,-0.002850892428635746,-0.002131932783665167,-0.0026946352160842828,-0.0013723242244227597
2017-12-15,0.0034124982969892183,0.006007640763751002,-0.0064975971975869806,-0.001296528585069962,-0.005387781352497984,0.005387781352497984,0.006958072164073913,-0.006958072164073913,0.0035950215426202403,0.01886468765550551,0.01707061974087762,0.0027096261760504474,0.016423485627589336
2017-12-22,-0.004825697814267792,0.00736094293785728,-0.005852200294714764,0.004887715725198908,-0.007508438168954551,0.007508438168954551,-0.0020742323297244384,0.0020742323297244384,0.0018964960309076405,-0.003949103223205865,-0.003385512868792102,0.0007381369403832634,-0.0009384565987124592
2017-12-29,0.0032815508590205377,0.014057000714364764,0.00388196676748578,0.008411907372609844,-0.013682438449927125,0.013682438449927125,0.002650714450530962,-0.002650714450530962,-0.013963072038177643,-0.005904052195982812,-0.005108939485918429,-0.01607357222152538,0.0019111699904529678
2018-01-05,-0.0039605222380491864,0.0005007921985334916,0.004154547453741664,0.008622474765057217,-0.018824031437198366,0.018824031437198366,0.0028716476257851548,-0.0028716476257851548,-0.00839984532599672,-0.01594567465808503,-0.01670482055964211,-0.005683620953730298,-0.015252419169822194
2018-01-12,-0.001969781472630508,-0.0014498173432752897,0.009462522243548288,0.0023085769920328965,0.00174452002070187,-0.00174452002070187,-0.00719638712058249,0.00719638712058249,-0.007239858997963488,0.0039363401222129194,0.002512099092621203,-0.004656541826259359,-0.007154528996928167
2018-01-19,-0.013855321060284474,0.0067670477154829585,0.007714368133483963,0.015064300992801885,0.011211028974272765,-0.011211028974272765,-0.0072931021115844935,0.0072931021115844935,0.0031717747285660656,0.024975075385768868,0.021120803494222518,-0.015049601097785663,-0.015944545156495384
2018-01-26,-0.004626000144441271,-0.020507781488224117,0.023325494334216303,-0.009119009221216848,-0.013511731695910436,0.013511731695910436,-0.00376700557886549,0.00376700557886549,0.007172041147244891,-0.004402746000532374,-0.0050854184212171015,0.0042065201914030115,-0.021702773514178687
2018-02-02,0.006297855685237659,-0.008729882541292677,0.006725186001045821,-0.011740277423330543,0.015363981055311546,-0.015363981055311546,-0.005247353438378254,0.005247353438378254,-0.00045223963040420416,-0.0031011527267236433,-0.002132679704852694,0.00399534846502046,0.005927531597096162
2018-02-09,-0.024298110669802465,0.013962556937272606,-0.012428422223680824,0.02584591700528702,-0.022758560840286005,0.022758560840286005,-0.004194380899818067,0.004194380899818067,0.014875584072299384,-0.008099578126373169,-0.007959173431189223,-0.021158147737103006,-0.023092459970600755
2018-02-16,0.010027395397162948,-0.007704588378041309,0.001970404805186881,-0.014250152560229509,0.014712328404177884,-0.014712328404177884,-0.0006661898669452106,0.0006661898669452106,-0.0016826330273756746,-0.0013123681233007433,-0.0036981167645958124,0.0044419387422526685,0.0106657893335897
2018-02-23,-0.004899814042307239,-0.005265239518243313,-0.006516287137560953,-0.001881309636400739,0.003859751554223906,-0.003859751554223906,-0.008960516265670496,0.008960516265670496,0.007103896271631032,-0.00035580600483687945,-0.0008080635476145687,0.005685120039547394,-0.006337212520453727
2018-03-02,-0.0064381901883311336,0.007400270799501632,0.018824701527396258,0.00643669358340184,-0.005080555787471333,0.005080555787471333,0.0009905166846301105,-0.0009905166846301105,-0.000673791118312339,0.010563575474539068,0.010710534664545086,-0.004112655650032975,-0.0016026739656224288
2018-03-09,-0.0019327539381768684,-0.0005557995346510126,-0.005788540461394283,0.0003837503613602237,0.006153545747386542,-0.006153545747386542,0.0008362213216774719,-0.0008362213216774719,0.0007474963835144586,-0.0017559928566064499,-0.0014968057892044272,-0.003245659520340506,-0.0015185311803625767
2018-03-16,-0.005870904578641085,-0.005152753067678699,-0.013176073685006725,-0.007062478713524137,0.005395521267014986,-0.005395521267014986,-0.0035261974520062037,0.0035261974520062037,0.008236201604988783,-0.006458431590680063,-0.006962339890654706,-0.0014131460931649485,-0.010278934919654988
2018-03-23,0.0015698124687688808,0.00877422383343255,0.010107236537945475,0.005938024961802056,-0.013769552320802857,0.013769552320802857,0.006853629779690602,-0.006853629779690602,-0.00840568223464026,0.003576240659177008,0.003598513827878556,-0.0021980860017359483,0.008279504781767642
2018-03-30,0.004981185528476205,-0.0043366238505166315,0.008064875533125114,-0.0028505370126822335,0.0002574022321391897,-0.0002574022321391897,-0.0018796495912014924,0.0018796495912014924,-0.003734689548837135,-0.00428491763926755,-0.004640908848895484,-0.004715595147768812,0.004888182606110561
2018-04-06,-0.0028948679304830463,0.0017638389310272293,9.560285095229474e-05,0.0005599697887639209,0.002765354242980831,-0.002765354242980831,-0.0041745036386745486,0.0041745036386745486,0.000924005632371118,0.0009906072069068537,0.0006102676692400542,0.0012364917506369746,-0.001508981621256631
2018-04-13,-0.010648468839014139,-0.005954488413807468,-0.012963994364626755,-0.006370022882193393,-0.005296902630253455,0.005296902630253455,-0.011690418515928318,0.011690418515928318,0.010289519719973456,-0.002701868085279856,-0.0032318569562734293,0.009902304376473964,-0.003961169717536596
2018-04-20,0.019210134115318522,0.0016369698794954882,-0.0012533248497043625,0.005329083741315562,0.0004990108802283607,-0.0004990108802283607,0.011595703406335024,-0.011595703406335024,-0.018652853811434472,-0.01152777775470156,-0.01047021861148361,-0.018153675870827977,0.017161899258439313
2018-04-27,0.003704375797552613,-0.007308478945739012,-0.00972093809775892,-0.004480253512056816,0.0013860254628159992,-0.0013860254628159992,-0.0016690042313823445,0.0016690042313823445,-0.0004380486481110781,-0.002927555509114091,-0.0025974722778048078,0.01463639508223895,0.003514982231330172
2018-05-04,-0.005291921806786482,-0.0018815628085470913,0.0009028722113314566,-0.0038999431734705855,0.00783071219288538,-0.00783071219288538,0.013330055482653862,-0.013330055482653862,-0.002466326952468209,-0.002120373243248354,-0.0032015134837501194,-0.014865099742891604,-0.007097029978540185
2018-05-11,0.0052118082099435374,-0.006337340085059358,0.0024473518340061493,0.0009124402123446666,-0.008302951030996736,0.008302951030996736,-0.007475945079312613,0.007475945079312613,-0.00592254126249497,0.010560200471712565,0.01007373568065875,0.0,0.006242443081504723
2018-05-18,-0.005580178867913536,0.002019986950264226,0.0012970663177182668,-0.010213947075376612,0.006607533782194955,-0.006607533782194955,0.0027838177526389243,-0.0027838177526389243,-0.006117118531627647,-0.008540181022524925,-0.007072119821518374,0.00020640543901533057,-0.009019813355319177
2018-05-25,0.011107996784549552,0.0024831300260031,-0.008801344717865044,0.0004193302620547005,-0.00036599518725482973,0.00036599518725482973,0.018632138119891915,-0.018632138119891915,-0.003468076835229915,0.00032920083466457425,0.0007444338042996591,-0.0001426246430989231,0.006196834355871925
2018-06-01,-0.009672613448349994,-0.0017485591467350542,0.008530377182303575,-0.0037810257866781496,0.00794376304694031,-0.00794376304694031,-0.010945574596998912,0.010945574596998912,-0.0028198626963121943,-0.0011740548244026374,-0.0008814505819217926,-0.017508133901713175,-0.0073030175794311265
2018-06-08,0.011208321390649542,-0.013347212037712736,-0.0028062094119729896,-0.00018539130884575976,-0.006270822780355857,0.006270822780355857,0.004242658187454554,-0.004242658187454554,-0.012678856090666423,0.00016751322803432641,-0.0012303577152186686,0.013246843663005686,0.00043742349912190027
2018-06-15,0.0125898754622736,-0.005742101481594498,-0.005839272009976401,0.00726365869869757,0.006927904159836814,-0.006927904159836814,0.005791453260442841,-0.005791453260442841,-0.004391559281798927,-0.007598106728568766,-0.007843820281246949,-0.004227841658023698,0.006040363799445444
2018-06-22,-0.005567372130718421,-0.002099409901962909,9.595753384379589e-05,0.001605807940445626,0.0016190307858882907,-0.0016190307858882907,-0.00020488556352835308,0.00020488556352835308,-2.2036936911888038e-05,-0.001051669302589824,-0.000917368007972637,-0.0016511853470446006,0.0009396588948071799
2018-06-29,-0.004776504912755064,-0.000134158875711291,0.0015019337030442287,-0.0023946967694300175,-0.003742287000528536,0.003742287000528536,-0.008549646131138875,0.008549646131138875,0.003734678978037567,0.003927419116080289,0.003848802683190106,0.0010692494312303585,0.002263609210780562
2018-07-06,0.008640218286095845,-0.006634955577332492,-0.006438938267353953,-0.0025687916193549527,0.008090669609909602,-0.008090669609909602,0.0009093279799252873,-0.0009093279799252873,-0.0031561393312694447,-0.009727214475439408,-0.009645648822554899,0.0002780952044053409,-0.002916205077693368
2018-07-13,-0.002883462482512499,0.0009566063550349996,0.0036736577303855674,0.0029513787237146873,-0.0036157748484033805,0.0036157748484033805,-0.005833373173321044,0.005833373173321044,0.004711458014593074,-0.0002748372033762997,5.9531401738775726e-05,0.0006240728319841443,0.0038321903247758456
2018-07-20,0.0052338008195683666,0.003502632331027916,0.004388464988557787,0.005319734523114485,0.002924708643769333,-0.002924708643769333,0.013241427448616581,-0.013241427448616581,0.003296693744918444,0.004296279271135036,0.004429834032865058,0.0017189400979310161,0.004648801587450786
2018-07-27,-0.0008750109636560588,-0.0017183856175976102,0.002808516322406288,-0.0019911507169306044,0.00923639449149271,-0.00923639449149271,-0.014245317649377996,0.014245317649377996,-0.0003213213314508071,-0.003505396689496415,-0.003471780865520791,-0.0020065241092534977,-0.00032116890931514574
2018-08-03,0.0022994832437283302,-0.003361480842805213,0.0008069478194952912,-6.477460699385286e-05,0.003564386707069605,-0.003564386707069605,0.002988172588165853,-0.002988172588165853,-0.0021865731716751227,-0.0040125887389344415,-0.003944395341551461,-0.0004871116519534984,0.0006166528258563865
2018-08-10,-0.006290993569536692,-0.000397188109485336,-0.0028983854967993172,-0.002036795401074368,0.005100677651513813,-0.005100677651513813,-0.007437782538328281,0.007437782538328281,-0.005212811285501983,-0.006240801660247956,-0.005937887269206646,0.00024074363705109031,-0.0037903511115714977
2018-08-17,-0.011824437881666256,0.010159171276490823,0.0020030580855011147,-0.0008084857909694286,0.0016063736397650293,-0.0016063736397650293,-0.018287411261044398,0.018287411261044398,-0.0011508813682621047,0.01305557533686057,0.011756407188786544,0.004135891288860105,-0.009398201903695546
2018-08-24,-0.006903950058489552,-0.005308272678384644,-0.01242495270151054,-0.0017898819467492856,-0.0037968317787172344,0.0037968317787172344,-0.005219647751001571,0.005219647751001571,-0.003091228390007032,-0.0056625916811006574,-0.004870781917187288,-0.0037301399140876705,-0.00140963518052528
2018-08-31,0.00020031784392414965,-0.005259263891266065,0.00027110884459000735,-0.002818667836720034,-0.0038647892458708896,0.0038647892458708896,0.0052223995331547755,-0.0052223995331547755,-0.0044268547387490325,-0.003389975289347599,-0.0024972211793996583,-0.00449879008531117,-0.004810977120693028
2018-09-07,-0.007570354539755728,0.004222154731681116,0.0007370404567528739,0.007916786508638769,-0.0038614511380551603,0.0038614511380551603,-0.0017052030167197985,0.0017052030167197985,-0.0032957021107909855,0.011315932611177566,0.011001393362784724,0.001001367752124377,-0.005607092911899918
2018-09-14,-0.011491461496427107,0.004909290338418843,-0.006505232760672134,0.011943757083716656,-0.009454912411149815,0.009454912411149815,-0.014764407037929904,0.014764407037929904,0.006822604666527456,0.009929300185495095,0.009342013821642401,-0.0008766581053125808,-0.004213971093592404
2018-09-21,0.004785794766636496,0.0012701193824806315,0.0022354976356049024,0.0009579662961054217,0.0061743682585241695,-0.0061743682585241695,-0.007069424323524937,0.007069424323524937,0.00640018558555716,-0.006185480626904285,-0.006314499388602619,0.00516657986341842,0.0027627147161034954
2018-09-28,0.010858360047248718,-0.015609759939521057,0.022025042409222945,-0.020254028904974415,-0.005154513970233472,0.005154513970233472,0.016498402615361146,-0.016498402615361146,-0.023450553885648935,-0.005961232472284596,-0.0049794971448245545,-0.014098486560638881,0.004170634861125939
2018-10-05,0.0001872009061636247,0.0029861505812607356,-0.00031006956866198686,0.00020537564298956856,-0.0013155362712394625,0.0013155362712394625,-0.00473249301293285,0.00473249301293285,0.00405346003051712,-0.002776628137269973,-0.002853679642556376,0.0015731262776385424,0.0005285481311904973
2018-10-12,0.003963211756504241,0.0028285247836747377,-6.66519882343623e-05,0.00011388274833282292,0.0007429085289891838,-0.0007429085289891838,-0.0007207975325075755,0.0007207975325075755,0.0055049283751503015,-0.004226428477270481,-0.0050456620555080324,0.006087639045717698,0.003840874299743409
2018-10-19,0.013994477993854436,-0.006864728047983119,0.004567127615282822,0.0004450406224002819,0.009692538455206635,-0.009692538455206635,0.013132768824394457,-0.013132768824394457,-0.02367428050310479,0.0019041240377737734,0.0022688594604308283,-0.0013922268836649208,0.01330414184961643
2018-10-26,0.002413727650703019,0.007136476538160781,-0.011335895082047163,0.009744165924239623,5.262147545339001e-05,-5.262147545339001e-05,0.0076195470006101195,-0.0076195470006101195,0.00032431180306135047,0.000660310530450509,-0.0002374756794228297,0.013671528287172902,0.003992514687584095
2018-11-02,0.011876568585871902,-0.0029279613470413975,0.002778004830442399,0.008541924039412098,0.0073100871634832225,-0.0073100871634832225,0.012789681923330116,-0.012789681923330116,-0.011679277458776682,0.005541437673522588,0.006302115834998824,0.008343727505787955,0.006760283095068615
2018-11-09,0.0061740543173067755,0.005380157233317643,-0.008466314664242013,0.002025664119576086,0.002392389893446538,-0.002392389893446538,-0.00014841212413288437,0.00014841212413288437,0.004564462425082383,0.010085211182413097,0.011191701495049762,0.010198379176910837,0.005173291453153747
2018-11-16,0.008951591486486265,-0.003058419395370549,0.007667812215585375,0.006536841647249404,0.009323506914631097,-0.009323506914631097,0.0022901895178967465,-0.0022901895178967465,-0.002621332069593996,0.006261013631817014,0.007405116146420861,-0.0010263382630536853,0.007570845033337837
2018-11-23,-0.0018763619870642316,0.0020477040502353086,-0.0038989463180351997,-0.0008776698409661423,-0.0013585525300064928,0.0013585525300064928,0.013922454221152908,-0.013922454221152908,0.0024641568371897068,-0.003096986789880837,-0.0029849800184150207,-0.00013278619788153185,-0.00294676670644457
2018-11-30,-0.010083427542152256,0.001958867562312486,0.0028120389919415612,-0.0032507314884861584,-0.00851615486832018,0.00851615486832018,-0.0044488440897977365,0.0044488440897977365,-0.011679108647236045,-0.0015622129530436042,-0.00271471810818065,-0.0032145171342361323,-0.0023540044382905708
2018-12-07,0.00017729815201206924,-0.0034796160906924683,-0.00579879723675577,0.0010733673145253931,-0.007137117829042503,0.007137117829042503,-0.005714700959567339,0.005714700959567339,-0.00512713192557289,-0.003908124972801639,-0.004018164662725574,0.0023802809827220203,-0.006328723255073762
2018-12-14,-0.0028642756506905617,0.004013087121430315,0.0008711944018392222,-0.0011982554342881279,0.005604112896154865,-0.005604112896154865,-0.006962946262218401,0.006962946262218401,-0.0003081272500673065,-0.004880196812640945,-0.004948652719214032,-3.26938667080043e-06,0.0006860375784210297
2018-12-21,0.004151457058257696,0.0039898854143261215,0.0014445180127335762,-0.0057195847240407586,0.00550043965505082,-0.00550043965505082,0.005394787290262028,-0.005394787290262028,0.006869234071749837,0.003634344656640589,0.0030506657153712715,-0.00040513251354964416,0.00580382377894527
2018-12-28,0.0017622980093159571,0.007716363416218475,-0.005613210391925267,-0.016376446802666957,0.017212709201846445,-0.017212709201846445,0.007622969880950914,-0.007622969880950914,0.00341502672343768,-0.001398408969652966,-0.0031047585764628384,0.007487934633410284,-0.006938408957151563
2019-01-04,0.0025172381527960425,0.0062007272058603345,-0.00024945853727426613,0.0005937034221280249,-1.868515948719584e-06,1.868515948719584e-06,0.01038775288572006,-0.01038775288572006,0.004563043178000408,0.0017589684091467018,0.0008230820099025831,0.005404881830617301,0.0032250463890608557
2019-01-11,-0.005140639003833886,-0.001744548905265217,0.00021512577010332384,-0.006676267742387232,-0.00987437301189762,0.00987437301189762,-0.009819418322148549,0.009819418322148549,-0.006820776442727562,0.004661367413362935,0.007098272746653122,0.00410097866390107,-0.013134926725085636
2019-01-18,0.0014005351502137389,0.003972710198006996,0.005708144526750652,0.007671124438362024,-0.0004286787390288042,0.0004286787390288042,0.006544548402693439,-0.006544548402693439,0.008155516583636002,-0.004945327591126848,-0.005825450275960235,-0.000918006126913854,0.0003008641688940961
2019-01-25,0.0005302245550207349,0.006582002702961073,0.003176526327579861,0.0065615886736591815,-0.0016041180988102244,0.0016041180988102244,-0.0037506297534043312,0.0037506297534043312,0.007876547786574995,-0.00091627828828498,-0.00231235361827846,0.0020455005201624756,-0.007152232144022138
2019-02-01,0.009811281919198092,-0.0020988446374662502,-0.005666195124253188,-0.006466096721162264,-0.006714709033328594,0.006714709033328594,0.005542082019026775,-0.005542082019026775,-0.0012609999657766623,0.00655337896772793,0.009482047051876219,0.0014884642510476932,0.007764774447825336
2019-02-08,-0.00694321112233123,0.00430496790934575,0.0031550127349687066,-0.008657708408389983,-0.00033310231240019994,0.00033310231240019994,-0.0071527164216624375,0.0071527164216624375,0.003393358771419398,-0.005880886459852998,-0.004997976670230048,-0.004499124308110517,-0.009603043280272838
2019-02-15,0.004959900267554906,-0.0007491742100836312,-0.0084877470713544,0.013279378901668097,-0.0003969323278763941,0.0003969323278763941,-0.00039387282967211007,0.00039387282967211007,-0.0038159700613497874,0.00947952367232933,0.006132831131968818,0.004775765367563499,0.009232086794892066
2019-02-22,0.005471420847795458,0.000976837755644391,0.0010521559628929606,0.002179620179420166,0.003034927282123196,-0.003034927282123196,-0.003810415951480121,0.003810415951480121,-0.01897524459918397,0.012773567521507384,0.014499087320018396,-0.0004792497410928741,0.016543896490739493
2019-03-01,-0.004299071461427325,-0.0050660618392097375,0.0060249279991156325,-0.012246053996440525,0.00031798316395585137,-0.00031798316395585137,-0.000603209504692461,0.000603209504692461,0.0036489914865421194,-0.005927855836981808,-0.005140450554427245,0.0005543960392044915,-0.007661741693108541
2019-03-08,-0.003201859756258263,0.003946972677758053,0.006112504058009048,0.0011867057153803007,-0.0006268242643355055,0.0006268242643355055,-0.002116239739198642,0.002116239739198642,0.0025419754338461523,0.004808905056316889,0.004227261520471228,0.002817110941071401,-0.007321711089500176
2019-03-15,0.0017921697412397381,-0.00039646703305018266,0.0013795510273469833,-7.965440412119524e-06,-0.0009251244955389489,0.0009251244955389489,-0.0004855492511027237,0.0004855492511027237,2.063341558401233e-05,-0.0013212330156787415,-0.001172224612918659,0.002019974131153937,0.0010290324793891727
2019-03-22,0.0007485767984611729,-0.0011768179890707148,-0.00207063439633849,-0.0012574106885013753,0.0020269409098547233,-0.0020269409098547233,0.0017978751605436183,-0.0017978751605436183,-6.109945200977383e-05,-0.002400188941263043,-0.0020839253049703913,-0.0013468817519345614,-0.00018842468318834753
2019-03-29,0.014258233732840256,0.0010196316412071455,-0.0025747735915972528,0.0003338773316205454,0.0031868904464253905,-0.0031868904464253905,0.008922130279472817,-0.008922130279472817,-0.004625279092873412,-0.021696543684815127,-0.022088651925532915,-0.004146991166283536,0.010923400969318776
2019-04-05,0.002471281966569603,-0.0010002777902144374,0.00278093843880431,0.0008368493011633274,-0.004827783604784728,0.004827783604784728,-0.0015311231791801396,0.0015311231791801396,-0.00526303615061009,-0.010117930122033639,-0.010288470323584337,0.0008540068395919011,0.004921294526704147
2019-04-12,0.005033985797834243,-0.0008686218267662256,0.0008852923515576089,-0.0012925615257023506,0.0020129038088382008,-0.0020129038088382008,0.004663557083227402,-0.004663557083227402,0.002114780386138675,0.0028641195736739777,0.002319261407786063,-0.001876921529538449,-0.001296701307788966
2019-04-19,0.007562571884398063,0.019907172139976156,0.011948473016230636,-0.0020273402501793996,0.0007358055479280105,-0.0007358055479280105,0.0036728168023580634,-0.0036728168023580634,0.012915981088524816,0.013397276152629109,0.010792854542744257,0.007469532999509823,-0.011377294513476379
2019-04-26,0.0005306979129898899,0.005382383449016095,0.005607460328424657,0.0017051808240957592,0.0008775796334989938,-0.0008775796334989938,-0.0061244095568956615,0.0061244095568956615,0.0077449417558576586,0.00635957265951549,0.006410985071512067,-3.6092438633644806e-05,0.0021445086619124015
2019-05-03,-0.008284482218169381,0.015049646692503436,0.009720240945252407,-0.0035315891868833494,0.014979057534571976,-0.014979057534571976,-0.007328731114392477,0.007328731114392477,0.004369365689947782,0.020927987017978326,0.024307663892171455,0.005706118997262657,-0.018975713148502278
2019-05-10,0.008530001944742186,-0.008143885490308492,-0.002010090608602987,-0.012317587972776715,0.003178949851761394,-0.003178949851761394,0.005371453918839868,-0.005371453918839868,0.008228276719347226,0.010622757362228704,0.006470776196810385,-0.022472932415454228,-0.003481905061927387
2019-05-17,0.006993301087006922,-0.001969635252670845,0.003598060166559094,0.013394545178931254,0.005038812459080746,-0.005038812459080746,0.005898009378929336,-0.005898009378929336,-0.0014042736424160515,-0.001375005693347702,-0.0009784872589633838,-0.0027450382267922143,0.0075975387163012675
2019-05-24,-0.00014042565666703107,0.008131793872128926,-0.00199792616876705,0.004968121529336485,-0.001238741362997137,0.001238741362997137,-0.005191867585317124,0.005191867585317124,0.004222342201967066,0.001096239017009786,0.0013219478708319536,0.003064523980974137,-0.009564348603541672
2019-05-31,-0.004618428336057488,-0.008412623770534486,0.0064484636723747555,0.00645293975603467,-0.005851790017149632,0.005851790017149632,-0.012998657761180504,0.012998657761180504,0.001081545005715222,-0.005557208796233781,-0.0049801530478806345,0.00015097438135610653,-0.0011138226951105247
2019-06-07,-0.002411448769234776,0.007875124103812343,0.004311643699701368,-0.003868566058805724,0.0008848922134897794,-0.0008848922134897794,-0.004708660794766711,0.004708660794766711,0.000641192607063493,0.0055610562588284266,0.006717105924171683,0.004878326903918169,-0.003906096013337859
2019-06-14,-0.004508076633866468,-0.027623510207389866,-0.019572410901194194,0.01069640283419275,-0.001789649166756437,0.001789649166756437,-0.016588446832074177,0.016588446832074177,0.00955407596739858,-0.028892447176536034,-0.027600677170902328,0.022048746643475132,0.004889309671585603
2019-06-21,0.0010648080266363474,-0.0014802422999302457,-0.005471103281759303,0.003094104988316873,-0.0025278485321896496,0.0025278485321896496,-0.002972138429176303,0.002972138429176303,0.005982817099197005,-0.005202176117432988,-0.005506230804630714,0.004145814276045506,0.0015634798942942836
2019-06-28,0.00758928629566009,0.014770214320309285,0.0063779898922400585,-0.007768153550974519,0.011230237229095729,-0.011230237229095729,0.010834235927586379,-0.010834235927586379,0.0006570225702657118,0.000644152801203961,0.003571003881475712,-0.0021605881087145523,-0.00666841869380591
2019-07-05,0.011213701882072165,-6.835014936004203e-05,0.0036451442692858123,0.010210850730236583,0.001526190266210635,-0.001526190266210635,-0.001837566495695609,0.001837566495695609,-0.0011558936943369038,-0.0025041271137956566,-0.0012234506751359925,0.009542733437589213,0.0007096167309523583
2019-07-12,0.003478849398931743,-0.0053878803688590165,0.0015532529182419865,0.007967820468335721,-0.003656768685557064,0.003656768685557064,0.0034435850504215106,-0.0034435850504215106,0.003562148226121006,0.0019294376803331873,0.0013196100614761145,0.0,-0.0012926081926493862
2019-07-19,0.007453615900451173,0.011267868904530201,0.004824886575190371,-0.005581921267324148,0.01436239220886421,-0.01436239220886421,0.002297590845646694,-0.002297590845646694,0.0034263773354905698,0.014015888574655532,0.014428835217632115,0.0,-0.003748448486570368
2019-07-26,-0.009769566617916666,0.017106334407453246,-0.0041658541564508576,-0.011955553505998301,0.013099917615324586,-0.013099917615324586,-0.005656395862924521,0.005656395862924521,0.00388189991857334,-0.0002987750802684652,0.0012762850146592567,0.002953600471406795,-0.018190581293840942
2019-08-02,0.004170210754911009,0.011415889470611541,-0.0006960518435051372,-0.006819433152376834,0.0008008375367385321,-0.0008008375367385321,0.0012248989051199595,-0.0012248989051199595,0.0009816812174527057,0.0022499923196765536,0.002720312965530657,-0.0009385004662059115,-0.009018721227485642
2019-08-09,0.0003624048890318047,-0.002752444546704428,0.008685563953234696,-0.007434562412935045,-0.0010276954546360908,0.0010276954546360908,0.012230528198406435,-0.012230528198406435,-0.00909022693956851,0.0022164306625292616,0.0012507437820130354,-0.0017676488378785698,0.00340155335588202
2019-08-16,-0.0032308813795177294,-0.0029100564178641663,-0.003980258472632083,0.0029912321486671215,0.003903988005975138,-0.003903988005975138,-0.006548624679112055,0.006548624679112055,0.010702224418438516,0.00046109177784768037,0.0009914199958733438,0.002989644750269555,-0.006274255158043604
2019-08-23,0.003943888720084363,0.0019352734089247516,-0.0006502026440956172,0.005097637551206676,-0.00040074780643432786,0.00040074780643432786,-0.0020111179363388526,0.0020111179363388526,0.00377168924241456,-0.0007611294165401275,-0.000185245533606922,0.003243980764757345,-0.003097986235370746
2019-08-30,0.002882480016019949,-0.01766292039191611,0.010388022661509512,0.00649426187861913,0.006422834080665932,-0.006422834080665932,-0.001705710462112834,0.001705710462112834,-0.003611686725141123,0.009642355384940994,0.008377812382793814,-0.009708294927418287,0.008228538240060746
2019-09-06,-0.0028748511004618093,-0.013933501116637407,0.01434207712199992,0.002319709573145755,-0.002881833651042914,0.002881833651042914,-0.0024486823604262654,0.0024486823604262654,0.0029898266627193517,0.007662983112644393,0.007019519291975071,0.0027632690136197295,-0.003162236372372817
